oneTeam,url,two,twoTeam,one
"Lucian,Kayn,Alistar,Garen,Lissandra",http://www.op.gg/summoner/matches/ajax/detail/gameId=3390863710&summonerId=56951349&gameTime=1540112179,(Blue Team),"Kai'Sa,Gragas,Jayce,Kindred,Akali",(Red Team)
"Akali,Kindred,Zoe,Ezreal,Morgana",http://www.op.gg/summoner/matches/ajax/detail/gameId=3389912601&summonerId=56951349&gameTime=1540050740,(Red Team),"Singed,Lee Sin,Lissandra,Lucian,Rakan",(Blue Team)
"Aatrox,Xin Zhao,Lissandra,Xayah,Xerath",http://www.op.gg/summoner/matches/ajax/detail/gameId=3389802587&summonerId=56951349&gameTime=1540046540,(Red Team),"Irelia,Kindred,Azir,Lucian,Pyke",(Blue Team)
"Aatrox,Gragas,Galio,Miss Fortune,Morgana",http://www.op.gg/summoner/matches/ajax/detail/gameId=3389863009&summonerId=56951349&gameTime=1540049328,(Blue Team),"Akali,Nocturne,Ekko,Kai'Sa,Pyke",(Red Team)
"Urgot,Taliyah,Aatrox,Ezreal,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3391409464&summonerId=74750546&gameTime=1540136669,(Blue Team),"Sion,Rengar,LeBlanc,Kai'Sa,Shen",(Red Team)
"Sion,Kindred,Vladimir,Kai'Sa,Taric",http://www.op.gg/summoner/matches/ajax/detail/gameId=3391133790&summonerId=74750546&gameTime=1540123438,(Red Team),"Viktor,Camille,Orianna,Jhin,Rakan",(Blue Team)
"Morgana,Heimerdinger,Lucian,Thresh,Janna",http://www.op.gg/summoner/matches/ajax/detail/gameId=3389938214&summonerId=56951349&gameTime=1540054580,(Red Team),"Vel'Koz,Graves,Garen,Brand,Rakan",(Blue Team)
"Urgot,Zac,Cassiopeia,Ezreal,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3389719755&summonerId=74750546&gameTime=1540044321,(Red Team),"Gangplank,Lee Sin,Zilean,Lucian,Rakan",(Blue Team)
"Urgot,Taliyah,Zed,Kog'Maw,Shen",http://www.op.gg/summoner/matches/ajax/detail/gameId=3390798823&summonerId=74750546&gameTime=1540111930,(Blue Team),"Gangplank,Kindred,Syndra,Sivir,Gragas",(Red Team)
"Kassadin,Viktor,Zilean,Lee Sin,Sivir",http://www.op.gg/summoner/matches/ajax/detail/gameId=3391074036&summonerId=74750546&gameTime=1540121183,(Red Team),"Irelia,Kayn,Akali,Alistar,Kai'Sa",(Blue Team)
"Xayah,Aatrox,Rakan,Taliyah,Kennen",http://www.op.gg/summoner/matches/ajax/detail/gameId=3387398827&summonerId=74750546&gameTime=1539930899,(Blue Team),"Gragas,Alistar,Tristana,Kled,Urgot",(Red Team)
"Jax,Gragas,Kassadin,Kai'Sa,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3387224379&summonerId=74750546&gameTime=1539883296,(Blue Team),"Aatrox,Evelynn,Syndra,Jinx,Thresh",(Red Team)
"Jayce,Nidalee,Vel'Koz,Yasuo,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3387164230&summonerId=74750546&gameTime=1539878942,(Blue Team),"Sion,Lee Sin,Lissandra,Ezreal,Gragas",(Red Team)
"Vel'Koz,Elise,Varus,Kai'Sa,Nami",http://www.op.gg/summoner/matches/ajax/detail/gameId=3390979162&summonerId=74750546&gameTime=1540117314,(Blue Team),"Vayne,Soraka,Viktor,Zoe,Veigar",(Red Team)
"Vel'Koz,Nami,Jinx,Orianna,Amumu",http://www.op.gg/summoner/matches/ajax/detail/gameId=3386993491&summonerId=74750546&gameTime=1539869706,(Red Team),"Sona,Corki,Riven,Malphite,Heimerdinger",(Blue Team)
"Gragas,Nidalee,Syndra,Ezreal,Thresh",http://www.op.gg/summoner/matches/ajax/detail/gameId=3387412219&summonerId=74750546&gameTime=1539927791,(Blue Team),"Swain,Poppy,Irelia,Xayah,Rakan",(Red Team)
"Kai'Sa,Shen,Camille,Irelia,Kassadin",http://www.op.gg/summoner/matches/ajax/detail/gameId=3386300588&summonerId=74750546&gameTime=1539842906,(Blue Team),"Ekko,Vayne,Tahm Kench,Nautilus,Taliyah",(Red Team)
"Aatrox,Nocturne,Lissandra,Lucian,Gragas",http://www.op.gg/summoner/matches/ajax/detail/gameId=3391438997&summonerId=74750546&gameTime=1540139979,(Blue Team),"Ornn,Camille,Irelia,Kai'Sa,Alistar",(Red Team)
"Jax,Taliyah,Fizz,Lucian,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3386970017&summonerId=74750546&gameTime=1539867363,(Blue Team),"Aatrox,Gragas,Lissandra,Kai'Sa,Tahm Kench",(Red Team)
"Irelia,Gragas,LeBlanc,Kai'Sa,Tahm Kench",http://www.op.gg/summoner/matches/ajax/detail/gameId=3386281301&summonerId=74750546&gameTime=1539836815,(Red Team),"Urgot,Taliyah,Lissandra,Lucian,Rakan",(Blue Team)
"Ryze,Xin Zhao,Aatrox,Xayah,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3386218980&summonerId=74750546&gameTime=1539834697,(Red Team),"Darius,Lee Sin,Lissandra,Ezreal,Gragas",(Blue Team)
"Lucian,Irelia,Yasuo,Bard,Lee Sin",http://www.op.gg/summoner/matches/ajax/detail/gameId=3388553790&summonerId=54692988&gameTime=1539980733,(Blue Team),"Master Yi,Viktor,Braum,Lucian,Zyra",(Red Team)
"Urgot,Taliyah,Aatrox,Yasuo,Gragas",http://www.op.gg/summoner/matches/ajax/detail/gameId=3387131006&summonerId=74750546&gameTime=1539874439,(Blue Team),"Ryze,Camille,Kassadin,Kai'Sa,Shen",(Red Team)
"Kindred,Lucian,Irelia,LeBlanc,Morgana",http://www.op.gg/summoner/matches/ajax/detail/gameId=3386258654&summonerId=74750546&gameTime=1539840982,(Blue Team),"Ornn,Jinx,Olaf,Thresh,Kassadin",(Red Team)
"Syndra,Gragas,Kai'Sa,Sion,Braum",http://www.op.gg/summoner/matches/ajax/detail/gameId=3386017854&summonerId=54692988&gameTime=1539790812,(Red Team),"LeBlanc,Rakan,Lee Sin,Yasuo,Jayce",(Blue Team)
"Olaf,Camille,Syndra,Yasuo,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3386844475&summonerId=74750546&gameTime=1539863159,(Red Team),"Sion,Gragas,Zoe,Kalista,Shen",(Blue Team)
"Xin Zhao,Tahm Kench,Thresh,Syndra,Kai'Sa",http://www.op.gg/summoner/matches/ajax/detail/gameId=3385954810&summonerId=54692988&gameTime=1539785223,(Red Team),"Sivir,Pantheon,LeBlanc,Morgana,Akali",(Blue Team)
"Tahm Kench,Kindred,Syndra,Yasuo,Gragas",http://www.op.gg/summoner/matches/ajax/detail/gameId=3385967558&summonerId=54692988&gameTime=1539787809,(Blue Team),"Irelia,Lee Sin,LeBlanc,Lucian,Pyke",(Red Team)
"Kai'Sa,Xin Zhao,Alistar,Sion,Anivia",http://www.op.gg/summoner/matches/ajax/detail/gameId=3386254522&summonerId=74750546&gameTime=1539839007,(Red Team),"Rakan,Urgot,Syndra,Lee Sin,Jinx",(Blue Team)
"Gragas,LeBlanc,Xin Zhao,Varus,Urgot",http://www.op.gg/summoner/matches/ajax/detail/gameId=3385870576&summonerId=54692988&gameTime=1539779800,(Blue Team),"Camille,Alistar,Akali,Yasuo,Zoe",(Red Team)
"Lucian,Yasuo,Kindred,Kalista,Thresh",http://www.op.gg/summoner/matches/ajax/detail/gameId=3388541659&summonerId=54692988&gameTime=1539979013,(Blue Team),"Zoe,Lee Sin,Jhin,Karma,Wukong",(Red Team)
"Jayce,Nidalee,Irelia,Lucian,Nautilus",http://www.op.gg/summoner/matches/ajax/detail/gameId=3385658580&summonerId=54692988&gameTime=1539771703,(Red Team),"Urgot,Gragas,Aatrox,Draven,Thresh",(Blue Team)
"Xin Zhao,Aatrox,Kai'Sa,Urgot,Gragas",http://www.op.gg/summoner/matches/ajax/detail/gameId=3385765168&summonerId=54692988&gameTime=1539776839,(Red Team),"Pantheon,Akali,Lucian,Ryze,Shen",(Blue Team)
"Tahm Kench,Nidalee,Aatrox,Kai'Sa,Braum",http://www.op.gg/summoner/matches/ajax/detail/gameId=3385708629&summonerId=54692988&gameTime=1539774459,(Blue Team),"Darius,Taliyah,Irelia,Ezreal,Rakan",(Red Team)
"Sion,Nidalee,Aatrox,Lucian,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3385032127&summonerId=54692988&gameTime=1539713063,(Blue Team),"Urgot,Taliyah,Swain,Yasuo,Alistar",(Red Team)
"Ezreal,Rakan,Katarina,Lee Sin,Camille",http://www.op.gg/summoner/matches/ajax/detail/gameId=3385599589&summonerId=54692988&gameTime=1539764465,(Blue Team),"Malphite,Taliyah,Gragas,Zed,Lucian",(Red Team)
"Jax,Nidalee,Aatrox,Miss Fortune,Gragas",http://www.op.gg/summoner/matches/ajax/detail/gameId=3385616320&summonerId=54692988&gameTime=1539766943,(Red Team),"Akali,Pantheon,Irelia,Kai'Sa,Zilean",(Blue Team)
"Ryze,Master Yi,Yasuo,Ezreal,Viktor",http://www.op.gg/summoner/matches/ajax/detail/gameId=3388535466&summonerId=54692988&gameTime=1539982448,(Blue Team),"Master Yi,Ezreal,Sion,Nami,Teemo",(Red Team)
"Tristana,Gragas,Aatrox,Urgot,Nidalee",http://www.op.gg/summoner/matches/ajax/detail/gameId=3385692244&summonerId=54692988&gameTime=1539769179,(Blue Team),"Rakan,Jayce,Taliyah,Ryze,Kai'Sa",(Red Team)
"Renekton,Nidalee,Aatrox,Vladimir,Gragas",http://www.op.gg/summoner/matches/ajax/detail/gameId=3384879483&summonerId=54692988&gameTime=1539711403,(Red Team),"Jayce,Taliyah,Akali,Yasuo,Rakan",(Blue Team)
"Akali,Gragas,Aatrox,Jhin,Tahm Kench",http://www.op.gg/summoner/matches/ajax/detail/gameId=3384876375&summonerId=54692988&gameTime=1539709267,(Blue Team),"Irelia,Jarvan IV,Lissandra,Kai'Sa,Janna",(Red Team)
"Lucian,Urgot,Aatrox,Nidalee,Thresh",http://www.op.gg/summoner/matches/ajax/detail/gameId=3384901853&summonerId=54692988&gameTime=1539707002,(Red Team),"Kled,Gragas,Irelia,Taliyah,Miss Fortune",(Blue Team)
"Poppy,Xin Zhao,Akali,Ezreal,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3384697716&summonerId=54692988&gameTime=1539702227,(Blue Team),"Kennen,Taliyah,Galio,Heimerdinger,Morgana",(Red Team)
"Cho'Gath,Camille,Orianna,Ezreal,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3383676084&summonerId=66800151&gameTime=1539605371,(Blue Team),"Akali,Olaf,Zed,Kai'Sa,Thresh",(Red Team)
"Shen,Jarvan IV,Irelia,Xayah,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3384795123&summonerId=54692988&gameTime=1539705323,(Red Team),"Viktor,Lee Sin,Syndra,Ezreal,Morgana",(Blue Team)
"Aatrox,Lee Sin,Lissandra,Orianna,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3386804901&summonerId=66800151&gameTime=1539860862,(Red Team),"Poppy,Xin Zhao,Akali,Xayah,Rakan",(Blue Team)
"Urgot,Olaf,Poppy,Orianna,Morgana",http://www.op.gg/summoner/matches/ajax/detail/gameId=3384192538&summonerId=66800151&gameTime=1539671465,(Blue Team),"Shen,Kindred,Ziggs,Lucian,Tahm Kench",(Red Team)
"Jayce,Kindred,Karthus,Orianna,Thresh",http://www.op.gg/summoner/matches/ajax/detail/gameId=3379893146&summonerId=66800151&gameTime=1539357243,(Red Team),"Poppy,Nidalee,Irelia,Kai'Sa,Gragas",(Blue Team)
"Urgot,Gragas,Poppy,Orianna,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3380426626&summonerId=66800151&gameTime=1539414955,(Blue Team),"Gangplank,Xin Zhao,Irelia,Xerath,Alistar",(Red Team)
"Kassadin,Gragas,Orianna,Urgot,Camille",http://www.op.gg/summoner/matches/ajax/detail/gameId=3379930873&summonerId=66800151&gameTime=1539360131,(Red Team),"Akali,Rakan,Nidalee,Ezreal,Jayce",(Blue Team)
"Rumble,Kindred,Lissandra,Orianna,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3379861151&summonerId=66800151&gameTime=1539355360,(Red Team),"Urgot,Nidalee,Jayce,Ezreal,Rakan",(Blue Team)
"Lucian,Lissandra,Pyke,Graves,Irelia",http://www.op.gg/summoner/matches/ajax/detail/gameId=3379757069&summonerId=66800151&gameTime=1539352234,(Blue Team),"Gragas,Ezreal,Fizz,Brand,Urgot",(Red Team)
"Gangplank,Taliyah,Jayce,Orianna,Tahm Kench",http://www.op.gg/summoner/matches/ajax/detail/gameId=3379162775&summonerId=66800151&gameTime=1539333007,(Red Team),"Akali,Jarvan IV,Lissandra,Lucian,Braum",(Blue Team)
"Gangplank,Orianna,Camille,Rakan,Akali",http://www.op.gg/summoner/matches/ajax/detail/gameId=3379211096&summonerId=66800151&gameTime=1539334374,(Red Team),"LeBlanc,Taliyah,Aatrox,Kayle,Gragas",(Blue Team)
"Tahm Kench,Orianna,Jayce,Xin Zhao,Sion",http://www.op.gg/summoner/matches/ajax/detail/gameId=3379214855&summonerId=66800151&gameTime=1539336705,(Blue Team),"Urgot,Xerath,Pyke,Taliyah,Kai'Sa",(Red Team)
"Jayce,Gragas,LeBlanc,Xayah,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3375637929&summonerId=66800151&gameTime=1539061529,(Blue Team),"Maokai,Lee Sin,Pyke,Kai'Sa,Leona",(Red Team)
"Viktor,Taliyah,Aatrox,Sivir,Braum",http://www.op.gg/summoner/matches/ajax/detail/gameId=3385866659&summonerId=54692988&gameTime=1539782167,(Blue Team),"Irelia,Camille,Rumble,Lucian,Gragas",(Red Team)
"Pyke,LeBlanc,Camille,Sion,Tristana",http://www.op.gg/summoner/matches/ajax/detail/gameId=3365516680&summonerId=66800151&gameTime=1538394220,(Red Team),"Gragas,Urgot,Kai'Sa,Aatrox,Lucian",(Blue Team)
"Lucian,LeBlanc,Sion,Thresh,Nidalee",http://www.op.gg/summoner/matches/ajax/detail/gameId=3365632557&summonerId=66800151&gameTime=1538397710,(Blue Team),"Urgot,Tahm Kench,Lulu,Graves,Varus",(Red Team)
"Tristana,Orianna,Aatrox,Morgana,Ezreal",http://www.op.gg/summoner/matches/ajax/detail/gameId=3365594606&summonerId=66800151&gameTime=1538396208,(Red Team),"Kindred,Urgot,Twisted Fate,Thresh,Yasuo",(Blue Team)
"Gragas,Xayah,Lulu,Irelia,Tahm Kench",http://www.op.gg/summoner/matches/ajax/detail/gameId=3366323083&summonerId=66800151&gameTime=1538454723,(Blue Team),"Thresh,Olaf,Kai'Sa,Jayce,LeBlanc",(Red Team)
"Lee Sin,Karthus,Tahm Kench,Sion,Jinx",http://www.op.gg/summoner/matches/ajax/detail/gameId=3387701144&summonerId=56921556&gameTime=1539947096,(Blue Team),"Irelia,Evelynn,Orianna,Urgot,Morgana",(Red Team)
"Urgot,Xin Zhao,Lulu,Kai'Sa,Poppy",http://www.op.gg/summoner/matches/ajax/detail/gameId=3375621405&summonerId=66800151&gameTime=1539059383,(Blue Team),"Irelia,Pantheon,Gragas,Miss Fortune,Alistar",(Red Team)
"Urgot,Gragas,Lissandra,Miss Fortune,Leona",http://www.op.gg/summoner/matches/ajax/detail/gameId=3365520155&summonerId=66800151&gameTime=1538391801,(Red Team),"Aatrox,Kai'Sa,LeBlanc,Yasuo,Braum",(Blue Team)
"Camille,Tristana,Sion,Galio,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3386292057&summonerId=56921556&gameTime=1539837210,(Red Team),"Akali,Gragas,Kai'Sa,Xin Zhao,Shen",(Blue Team)
"Garen,Taliyah,Azir,Xayah,Gragas",http://www.op.gg/summoner/matches/ajax/detail/gameId=3375565339&summonerId=66800151&gameTime=1539057123,(Red Team),"Irelia,Camille,Ryze,Tristana,Rakan",(Blue Team)
"Irelia,Camille,Heimerdinger,Ezreal,Tahm Kench",http://www.op.gg/summoner/matches/ajax/detail/gameId=3387643136&summonerId=56921556&gameTime=1539945754,(Blue Team),"Lissandra,Graves,Karthus,Lucian,Thresh",(Red Team)
"Urgot,Xin Zhao,Ekko,Xayah,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3384398961&summonerId=56921556&gameTime=1539689030,(Red Team),"Quinn,Taliyah,Fizz,Kai'Sa,Alistar",(Blue Team)
"Kennen,Camille,LeBlanc,Kai'Sa,Thresh",http://www.op.gg/summoner/matches/ajax/detail/gameId=3366739746&summonerId=66800151&gameTime=1538486400,(Red Team),"Renekton,Gragas,Galio,Karthus,Lux",(Blue Team)
"Irelia,Kled,Kassadin,Tristana,Braum",http://www.op.gg/summoner/matches/ajax/detail/gameId=3383358198&summonerId=56921556&gameTime=1539599558,(Red Team),"Akali,Gragas,Darius,Ezreal,Shen",(Blue Team)
"Urgot,Xin Zhao,Sion,Xayah,Poppy",http://www.op.gg/summoner/matches/ajax/detail/gameId=3384447991&summonerId=56921556&gameTime=1539691702,(Red Team),"Darius,Pantheon,Irelia,Lucian,Alistar",(Blue Team)
"Renekton,Jarvan IV,Akali,Xayah,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3382630750&summonerId=56921556&gameTime=1539518454,(Red Team),"Aatrox,Taliyah,Kassadin,Kai'Sa,Rengar",(Blue Team)
"Tahm Kench,Lucian,Ryze,Sion,Jarvan IV",http://www.op.gg/summoner/matches/ajax/detail/gameId=3386237707&summonerId=56921556&gameTime=1539833201,(Red Team),"Alistar,Urgot,Swain,Taliyah,Kai'Sa",(Blue Team)
"Jayce,Camille,Lissandra,Kai'Sa,Nautilus",http://www.op.gg/summoner/matches/ajax/detail/gameId=3380009959&summonerId=56921556&gameTime=1539364951,(Red Team),"Aatrox,Lee Sin,Akali,Lucian,Fiddlesticks",(Blue Team)
"Rakan,Xayah,Singed,Jarvan IV,Irelia",http://www.op.gg/summoner/matches/ajax/detail/gameId=3373461668&summonerId=56921556&gameTime=1538903073,(Blue Team),"Gragas,Jayce,Pyke,Lucian,Urgot",(Red Team)
"Akali,Tristana,Graves,Alistar,Darius",http://www.op.gg/summoner/matches/ajax/detail/gameId=3369434919&summonerId=56921556&gameTime=1538658793,(Blue Team),"Urgot,Lee Sin,Gragas,Galio,Ezreal",(Red Team)
"Ornn,Kindred,Vel'Koz,Kai'Sa,Braum",http://www.op.gg/summoner/matches/ajax/detail/gameId=3374835206&summonerId=56921556&gameTime=1538995812,(Blue Team),"Gragas,Camille,Galio,Yasuo,Alistar",(Red Team)
"Irelia,Gragas,Karthus,Xayah,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3371784331&summonerId=56921556&gameTime=1538814401,(Blue Team),"Gangplank,Taliyah,Viktor,Kai'Sa,Rakan",(Red Team)
"Gnar,Taliyah,Irelia,Twitch,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3376381055&summonerId=56921556&gameTime=1539084055,(Blue Team),"Lissandra,Gragas,Urgot,Jinx,Thresh",(Red Team)
"Rengar,Galio,Ezreal,Aatrox,Thresh",http://www.op.gg/summoner/matches/ajax/detail/gameId=3377453341&summonerId=56921556&gameTime=1539169641,(Blue Team),"Irelia,Cassiopeia,Kalista,Alistar,Xin Zhao",(Red Team)
"Urgot,Gragas,Jayce,Xayah,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3378394088&summonerId=56921556&gameTime=1539249687,(Blue Team),"Camille,Xin Zhao,Aatrox,Kai'Sa,Alistar",(Red Team)
"Gangplank,Tahm Kench,Ryze,Twitch,Gragas",http://www.op.gg/summoner/matches/ajax/detail/gameId=3368076933&summonerId=56921556&gameTime=1538563467,(Blue Team),"Camille,Pyke,Kai'Sa,Sejuani,Syndra",(Red Team)
"Poppy,Taliyah,LeBlanc,Xayah,Thresh",http://www.op.gg/summoner/matches/ajax/detail/gameId=3388204298&summonerId=25260179&gameTime=1539957565,(Blue Team),"Akali,Lee Sin,Lissandra,Ezreal,Pyke",(Red Team)
"Gragas,Nautilus,Aatrox,Zed,Ezreal",http://www.op.gg/summoner/matches/ajax/detail/gameId=3388127339&summonerId=25260179&gameTime=1539954085,(Blue Team),"Camille,Rakan,Karthus,Sivir,Urgot",(Red Team)
"Gragas,Yasuo,Kai'Sa,Viktor,Blitzcrank",http://www.op.gg/summoner/matches/ajax/detail/gameId=3387452248&summonerId=25260179&gameTime=1539932139,(Blue Team),"Miss Fortune,Zoe,Shen,Lulu,Camille",(Red Team)
"Kai'Sa,Camille,Yasuo,Bard,Darius",http://www.op.gg/summoner/matches/ajax/detail/gameId=3387397204&summonerId=25260179&gameTime=1539929515,(Blue Team),"Camille,Lux,Zed,Viktor,Ezreal",(Red Team)
"Urgot,Xin Zhao,Akali,Tristana,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3369280344&summonerId=56921556&gameTime=1538649605,(Blue Team),"Swain,Lee Sin,Aatrox,Kai'Sa,Pyke",(Red Team)
"Darius,Taliyah,Malzahar,Ezreal,Tahm Kench",http://www.op.gg/summoner/matches/ajax/detail/gameId=3387825106&summonerId=25260179&gameTime=1539951311,(Red Team),"Jax,Gragas,Akali,Irelia,Alistar",(Blue Team)
"Ryze,Lee Sin,Akali,Lucian,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3386063873&summonerId=25260179&gameTime=1539793031,(Red Team),"Gangplank,Taliyah,Galio,Kai'Sa,Gragas",(Blue Team)
"Urgot,Gragas,Yasuo,Xayah,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3386088125&summonerId=25260179&gameTime=1539795609,(Red Team),"Camille,Taliyah,Sion,Kai'Sa,Alistar",(Blue Team)
"Camille,Gragas,Lissandra,Xayah,Thresh",http://www.op.gg/summoner/matches/ajax/detail/gameId=3386113114&summonerId=25260179&gameTime=1539798112,(Blue Team),"Irelia,Lee Sin,Syndra,Lucian,Rakan",(Red Team)
"Xin Zhao,Tahm Kench,Thresh,Syndra,Kai'Sa",http://www.op.gg/summoner/matches/ajax/detail/gameId=3385954810&summonerId=25260179&gameTime=1539785223,(Red Team),"Sivir,Pantheon,LeBlanc,Morgana,Akali",(Blue Team)
"Syndra,Gragas,Kai'Sa,Sion,Braum",http://www.op.gg/summoner/matches/ajax/detail/gameId=3386017854&summonerId=25260179&gameTime=1539790812,(Red Team),"LeBlanc,Rakan,Lee Sin,Yasuo,Jayce",(Blue Team)
"Gragas,LeBlanc,Xin Zhao,Varus,Urgot",http://www.op.gg/summoner/matches/ajax/detail/gameId=3385870576&summonerId=25260179&gameTime=1539779800,(Blue Team),"Camille,Alistar,Akali,Yasuo,Zoe",(Red Team)
"Jayce,Nidalee,Irelia,Lucian,Nautilus",http://www.op.gg/summoner/matches/ajax/detail/gameId=3385658580&summonerId=25260179&gameTime=1539771703,(Red Team),"Urgot,Gragas,Aatrox,Draven,Thresh",(Blue Team)
"Xin Zhao,Aatrox,Kai'Sa,Urgot,Gragas",http://www.op.gg/summoner/matches/ajax/detail/gameId=3385765168&summonerId=25260179&gameTime=1539776839,(Red Team),"Pantheon,Akali,Lucian,Ryze,Shen",(Blue Team)
"Viktor,Taliyah,Aatrox,Sivir,Braum",http://www.op.gg/summoner/matches/ajax/detail/gameId=3385866659&summonerId=25260179&gameTime=1539782167,(Blue Team),"Irelia,Camille,Rumble,Lucian,Gragas",(Red Team)
"Tahm Kench,Nidalee,Aatrox,Kai'Sa,Braum",http://www.op.gg/summoner/matches/ajax/detail/gameId=3385708629&summonerId=25260179&gameTime=1539774459,(Blue Team),"Darius,Taliyah,Irelia,Ezreal,Rakan",(Red Team)
"Ezreal,Rakan,Katarina,Lee Sin,Camille",http://www.op.gg/summoner/matches/ajax/detail/gameId=3385599589&summonerId=25260179&gameTime=1539764465,(Blue Team),"Malphite,Taliyah,Gragas,Zed,Lucian",(Red Team)
"Sion,Nidalee,Aatrox,Lucian,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3385032127&summonerId=25260179&gameTime=1539713063,(Blue Team),"Urgot,Taliyah,Swain,Yasuo,Alistar",(Red Team)
"Tahm Kench,Kindred,Syndra,Yasuo,Gragas",http://www.op.gg/summoner/matches/ajax/detail/gameId=3385967558&summonerId=25260179&gameTime=1539787809,(Blue Team),"Irelia,Lee Sin,LeBlanc,Lucian,Pyke",(Red Team)
"Xayah,Xin Zhao,Ryze,Rakan,Jax",http://www.op.gg/summoner/matches/ajax/detail/gameId=3384378545&summonerId=56921556&gameTime=1539686220,(Blue Team),"Leona,Sion,Olaf,Lissandra,Miss Fortune",(Red Team)
"Jax,Nidalee,Aatrox,Miss Fortune,Gragas",http://www.op.gg/summoner/matches/ajax/detail/gameId=3385616320&summonerId=25260179&gameTime=1539766943,(Red Team),"Akali,Pantheon,Irelia,Kai'Sa,Zilean",(Blue Team)
"Tristana,Gragas,Aatrox,Urgot,Nidalee",http://www.op.gg/summoner/matches/ajax/detail/gameId=3385692244&summonerId=25260179&gameTime=1539769179,(Blue Team),"Rakan,Jayce,Taliyah,Ryze,Kai'Sa",(Red Team)
"Jax,Evelynn,Jayce,Ezreal,Poppy",http://www.op.gg/summoner/matches/ajax/detail/gameId=3379682312&summonerId=57541180&gameTime=1539348104,(Blue Team),"Singed,Gragas,Galio,Kai'Sa,Alistar",(Red Team)
"Jayce,Gnar,Malzahar,Ezreal,Gragas",http://www.op.gg/summoner/matches/ajax/detail/gameId=3376773170&summonerId=57541180&gameTime=1539104773,(Blue Team),"Rakan,Janna,Rengar,Cassiopeia,Thresh",(Red Team)
"Rumble,Vi,Irelia,Ezreal,Morgana",http://www.op.gg/summoner/matches/ajax/detail/gameId=3377211736&summonerId=57541180&gameTime=1539145509,(Red Team),"Urgot,Camille,Poppy,Xayah,Rakan",(Blue Team)
"Fizz,Taliyah,Kalista,Pyke,Urgot",http://www.op.gg/summoner/matches/ajax/detail/gameId=3376620466&summonerId=57541180&gameTime=1539094222,(Blue Team),"Thresh,Irelia,Lee Sin,Kai'Sa,Sion",(Red Team)
