oneTeam,url,two,twoTeam,one
"Sion,Taliyah,Aatrox,Yasuo,Gragas",http://www.op.gg/summoner/matches/ajax/detail/gameId=3321030685&summonerId=57541180&gameTime=1535213148,(Blue Team),"Fiora,Olaf,Malzahar,Kai'Sa,Braum",(Red Team)
"Kai'Sa,Sion,Gragas,Nidalee,Renekton",http://www.op.gg/summoner/matches/ajax/detail/gameId=3367960692&summonerId=54692988&gameTime=1538556682,(Blue Team),"Akali,Ornn,Lucian,Lee Sin,Fiddlesticks",(Red Team)
"Urgot,Lee Sin,LeBlanc,Ezreal,Gragas",http://www.op.gg/summoner/matches/ajax/detail/gameId=3367851166&summonerId=54692988&gameTime=1538552693,(Blue Team),"Sion,Taliyah,Irelia,Jinx,Thresh",(Red Team)
"Camille,Xin Zhao,Yasuo,Kai'Sa,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3321076913&summonerId=57541180&gameTime=1535218195,(Red Team),"Aatrox,Kindred,Twisted Fate,Draven,Thresh",(Blue Team)
"Lucian,Syndra,Lee Sin,Urgot,Tahm Kench",http://www.op.gg/summoner/matches/ajax/detail/gameId=3367766085&summonerId=54692988&gameTime=1538548697,(Blue Team),"Lissandra,Poppy,Gragas,Taliyah,Yasuo",(Red Team)
"Poppy,Aatrox,Ornn,Taliyah,Kai'Sa",http://www.op.gg/summoner/matches/ajax/detail/gameId=3366586714&summonerId=54692988&gameTime=1538477644,(Blue Team),"Lee Sin,Gangplank,Alistar,Cho'Gath,Lucian",(Red Team)
"Kai'Sa,Ryze,Alistar,LeBlanc,Lee Sin",http://www.op.gg/summoner/matches/ajax/detail/gameId=3367723978&summonerId=54692988&gameTime=1538546035,(Blue Team),"Rakan,Elise,Aatrox,Sion,Xayah",(Red Team)
"Caitlyn,Braum,Irelia,Malphite,Taliyah",http://www.op.gg/summoner/matches/ajax/detail/gameId=3366572526&summonerId=54692988&gameTime=1538476295,(Blue Team),"Aatrox,Gangplank,Kai'Sa,Nautilus,Vladimir",(Red Team)
"Aatrox,Rakan,Karma,Xayah,Taliyah",http://www.op.gg/summoner/matches/ajax/detail/gameId=3366515241&summonerId=54692988&gameTime=1538473849,(Blue Team),"Akali,Zoe,Tahm Kench,Gragas,Lucian",(Red Team)
"Lucian,Yasuo,Gragas,Lee Sin,Fiddlesticks",http://www.op.gg/summoner/matches/ajax/detail/gameId=3367882738&summonerId=54692988&gameTime=1538554938,(Blue Team),"Taliyah,Aatrox,Urgot,Shen,Xayah",(Red Team)
"Xayah,Irelia,Rumble,Pyke,Taliyah",http://www.op.gg/summoner/matches/ajax/detail/gameId=3366483911&summonerId=54692988&gameTime=1538469802,(Blue Team),"Thresh,Draven,Renekton,Aatrox,Nidalee",(Red Team)
"Irelia,Graves,Syndra,Kai'Sa,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3367976373&summonerId=54692988&gameTime=1538559237,(Blue Team),"Ryze,Nidalee,Volibear,Yasuo,Gragas",(Red Team)
"Kai'Sa,Jayce,Taliyah,Rakan,LeBlanc",http://www.op.gg/summoner/matches/ajax/detail/gameId=3366437457&summonerId=54692988&gameTime=1538467672,(Red Team),"Ekko,Ornn,Kindred,Nami,Lucian",(Blue Team)
"Urgot,Syndra,Taliyah,Nami,Lucian",http://www.op.gg/summoner/matches/ajax/detail/gameId=3366389290&summonerId=54692988&gameTime=1538463615,(Blue Team),"Gragas,Draven,Irelia,LeBlanc,Soraka",(Red Team)
"Irelia,Rakan,Renekton,Gragas,Tristana",http://www.op.gg/summoner/matches/ajax/detail/gameId=3366469363&summonerId=54692988&gameTime=1538471618,(Red Team),"Akali,Thresh,Lee Sin,Lucian,Aatrox",(Blue Team)
"Lucian,Jayce,Akali,Lee Sin,Poppy",http://www.op.gg/summoner/matches/ajax/detail/gameId=3366315878&summonerId=54692988&gameTime=1538458073,(Blue Team),"Tristana,Jax,Alistar,Rumble,Taliyah",(Red Team)
"Aatrox,Yasuo,Taliyah,Kai'Sa,Soraka",http://www.op.gg/summoner/matches/ajax/detail/gameId=3366362128&summonerId=54692988&gameTime=1538459627,(Red Team),"Lee Sin,Irelia,Lucian,Nami,Syndra",(Blue Team)
"Urgot,Gragas,Irelia,Kai'Sa,Shen",http://www.op.gg/summoner/matches/ajax/detail/gameId=3366375761&summonerId=54692988&gameTime=1538462068,(Red Team),"Aatrox,Graves,Syndra,Tristana,Tahm Kench",(Blue Team)
"Lucian,Shen,Ryze,Swain,Gragas",http://www.op.gg/summoner/matches/ajax/detail/gameId=3334616342&summonerId=41913808&gameTime=1536327740,(Red Team),"Evelynn,Alistar,Jayce,Kai'Sa,Irelia",(Blue Team)
"Shen,Gragas,Yasuo,Malphite,Kai'Sa",http://www.op.gg/summoner/matches/ajax/detail/gameId=3334847091&summonerId=41913808&gameTime=1536343153,(Blue Team),"Irelia,Braum,Lucian,Graves,Ryze",(Red Team)
"Aatrox,Gragas,Rumble,Bard,Ezreal",http://www.op.gg/summoner/matches/ajax/detail/gameId=3334941877&summonerId=41913808&gameTime=1536345338,(Red Team),"Akali,Pyke,Camille,Yasuo,Irelia",(Blue Team)
"Akali,Lee Sin,LeBlanc,Miss Fortune,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3367646155&summonerId=54692988&gameTime=1538543648,(Blue Team),"Ornn,Taliyah,Jayce,Xayah,Gragas",(Red Team)
"Rumble,Taliyah,Jayce,Kai'Sa,Tahm Kench",http://www.op.gg/summoner/matches/ajax/detail/gameId=3333988069&summonerId=41913808&gameTime=1536248878,(Red Team),"Urgot,Olaf,LeBlanc,Ezreal,Pyke",(Blue Team)
"Aatrox,Lee Sin,Kai'Sa,Pyke,Karthus",http://www.op.gg/summoner/matches/ajax/detail/gameId=3366302794&summonerId=54692988&gameTime=1538453978,(Blue Team),"Akali,Xayah,Gragas,Skarner,Rakan",(Red Team)
"Ezreal,Gangplank,Aatrox,Gragas,Blitzcrank",http://www.op.gg/summoner/matches/ajax/detail/gameId=3334333157&summonerId=41913808&gameTime=1536307416,(Blue Team),"Rakan,Akali,Graves,Yasuo,Irelia",(Red Team)
"Ryze,Karthus,Talon,Swain,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3333951551&summonerId=41913808&gameTime=1536245645,(Blue Team),"Gangplank,Taliyah,Irelia,Sivir,Alistar",(Red Team)
"Ezreal,Rakan,Gangplank,Ryze,Taliyah",http://www.op.gg/summoner/matches/ajax/detail/gameId=3334327589&summonerId=41913808&gameTime=1536309362,(Blue Team),"Shen,LeBlanc,Graves,Tahm Kench,Varus",(Red Team)
"Pyke,Katarina,Taliyah,Orianna,Irelia",http://www.op.gg/summoner/matches/ajax/detail/gameId=3366289014&summonerId=54692988&gameTime=1538452291,(Blue Team),"Yasuo,Kai'Sa,Gragas,Nidalee,Blitzcrank",(Red Team)
"Gragas,LeBlanc,Ezreal,Lee Sin,Urgot",http://www.op.gg/summoner/matches/ajax/detail/gameId=3333348810&summonerId=41913808&gameTime=1536226074,(Blue Team),"Nidalee,Gnar,Tahm Kench,Irelia,Xayah",(Red Team)
"Ornn,Taliyah,Fizz,Yasuo,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3333311788&summonerId=41913808&gameTime=1536223598,(Blue Team),"Aurelion Sol,Camille,Jayce,Varus,Rakan",(Red Team)
"Ornn,Lee Sin,Lulu,Twitch,Nunu & Willump",http://www.op.gg/summoner/matches/ajax/detail/gameId=3333902327&summonerId=41913808&gameTime=1536243206,(Blue Team),"Irelia,Taliyah,Karthus,Kai'Sa,Thresh",(Red Team)
"Karthus,Camille,Kassadin,Irelia,Taric",http://www.op.gg/summoner/matches/ajax/detail/gameId=3333387455&summonerId=41913808&gameTime=1536229668,(Blue Team),"Shen,Olaf,Akali,Yasuo,Alistar",(Red Team)
"Kindred,Tahm Kench,Darius,Draven,Irelia",http://www.op.gg/summoner/matches/ajax/detail/gameId=3333403139&summonerId=41913808&gameTime=1536232166,(Blue Team),"Yasuo,Gragas,Kai'Sa,Ornn,Talon",(Red Team)
"Aatrox,Graves,Galio,Miss Fortune,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3333256805&summonerId=41913808&gameTime=1536221121,(Red Team),"Ornn,Taliyah,Irelia,Swain,Gragas",(Blue Team)
"Lee Sin,Kalista,Thresh,Yasuo,Urgot",http://www.op.gg/summoner/matches/ajax/detail/gameId=3333232857&summonerId=41913808&gameTime=1536212745,(Blue Team),"Kai'Sa,Rakan,Jayce,Olaf,Aatrox",(Red Team)
"Poppy,Lee Sin,Corki,Ezreal,Tahm Kench",http://www.op.gg/summoner/matches/ajax/detail/gameId=3333226666&summonerId=41913808&gameTime=1536215269,(Blue Team),"Camille,Nidalee,Galio,Tristana,Braum",(Red Team)
"Gragas,Lee Sin,Pyke,Aatrox,Lucian",http://www.op.gg/summoner/matches/ajax/detail/gameId=3333231238&summonerId=41913808&gameTime=1536210387,(Red Team),"Jayce,LeBlanc,Taliyah,Alistar,Ezreal",(Blue Team)
"Ryze,Braum,LeBlanc,Kai'Sa,Graves",http://www.op.gg/summoner/matches/ajax/detail/gameId=3333086721&summonerId=41913808&gameTime=1536172536,(Blue Team),"Lee Sin,Alistar,Jayce,Kassadin,Yasuo",(Red Team)
"Gnar,Taliyah,Orianna,Irelia,Shen",http://www.op.gg/summoner/matches/ajax/detail/gameId=3320943871&summonerId=57541180&gameTime=1535208745,(Blue Team),"Ryze,Camille,Zed,Swain,Gragas",(Red Team)
"Irelia,Aatrox,Taliyah,Ryze,Morgana",http://www.op.gg/summoner/matches/ajax/detail/gameId=3333169429&summonerId=41913808&gameTime=1536208884,(Red Team),"Shen,Yasuo,Xin Zhao,Gragas,Ezreal",(Blue Team)
"Sejuani,Kai'Sa,Aatrox,Morgana,Singed",http://www.op.gg/summoner/matches/ajax/detail/gameId=3320814906&summonerId=57541180&gameTime=1535204447,(Red Team),"Yasuo,Akali,Shen,Nidalee,Irelia",(Blue Team)
"Yasuo,Zoe,Gragas,Pyke,Gangplank",http://www.op.gg/summoner/matches/ajax/detail/gameId=3320990941&summonerId=57541180&gameTime=1535211092,(Blue Team),"Camille,Kai'Sa,Zed,Rakan,Jax",(Red Team)
"Katarina,Darius,Camille,Leona,Ezreal",http://www.op.gg/summoner/matches/ajax/detail/gameId=3320903913&summonerId=57541180&gameTime=1535206797,(Blue Team),"Kindred,Jayce,Alistar,Kai'Sa,Kassadin",(Red Team)
"Irelia,Trundle,Syndra,Ezreal,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3319696574&summonerId=57541180&gameTime=1535132213,(Blue Team),"Gragas,Camille,Yasuo,Varus,Taliyah",(Red Team)
"Trundle,Nami,Katarina,Renekton,Jinx",http://www.op.gg/summoner/matches/ajax/detail/gameId=3319722032&summonerId=57541180&gameTime=1535133835,(Blue Team),"Zoe,Aatrox,Ashe,Karma,Gragas",(Red Team)
"Camille,Lee Sin,LeBlanc,Ashe,Tahm Kench",http://www.op.gg/summoner/matches/ajax/detail/gameId=3319691938&summonerId=57541180&gameTime=1535130061,(Blue Team),"Aatrox,Trundle,Yasuo,Tristana,Rakan",(Red Team)
"Urgot,Hecarim,Katarina,Swain,Sion",http://www.op.gg/summoner/matches/ajax/detail/gameId=3319378582&summonerId=57541180&gameTime=1535116281,(Blue Team),"Yasuo,Evelynn,Irelia,Kai'Sa,Lulu",(Red Team)
"Singed,Xin Zhao,Ryze,Yasuo,Tahm Kench",http://www.op.gg/summoner/matches/ajax/detail/gameId=3319597190&summonerId=57541180&gameTime=1535126225,(Blue Team),"Kennen,Lee Sin,Aatrox,Ezreal,Zoe",(Red Team)
"Tahm Kench,Yasuo,LeBlanc,Taliyah,Aatrox",http://www.op.gg/summoner/matches/ajax/detail/gameId=3319636413&summonerId=57541180&gameTime=1535128274,(Blue Team),"Tristana,Irelia,Rakan,Urgot,Kindred",(Red Team)
"Irelia,Kindred,Yasuo,Swain,Sion",http://www.op.gg/summoner/matches/ajax/detail/gameId=3319339573&summonerId=57541180&gameTime=1535114629,(Blue Team),"Gangplank,Gragas,Viktor,Varus,Alistar",(Red Team)
"Kai'Sa,Camille,Irelia,Jayce,Nami",http://www.op.gg/summoner/matches/ajax/detail/gameId=3318951328&summonerId=57541180&gameTime=1535106468,(Red Team),"Ryze,Lee Sin,LeBlanc,Lucian,Rakan",(Blue Team)
"Rumble,Camille,Swain,Ezreal,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3319192825&summonerId=57541180&gameTime=1535110228,(Blue Team),"Poppy,Trundle,Ryze,Vayne,Alistar",(Red Team)
"Gnar,Evelynn,Irelia,Ezreal,Braum",http://www.op.gg/summoner/matches/ajax/detail/gameId=3318754547&summonerId=57541180&gameTime=1535095121,(Blue Team),"Malphite,Taliyah,Gragas,Zoe,Rakan",(Red Team)
"Urgot,Camille,Syndra,Yasuo,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3319456531&summonerId=57541180&gameTime=1535118429,(Blue Team),"Jayce,Skarner,LeBlanc,Jhin,Morgana",(Red Team)
"Kai'Sa,Morgana,Urgot,Xin Zhao,Galio",http://www.op.gg/summoner/matches/ajax/detail/gameId=3318679013&summonerId=57541180&gameTime=1535088764,(Blue Team),"Trundle,Lulu,Karma,Twitch,Gangplank",(Red Team)
"Zilean,Ezreal,Darius,Kindred,Morgana",http://www.op.gg/summoner/matches/ajax/detail/gameId=3318713908&summonerId=57541180&gameTime=1535090676,(Red Team),"Warwick,Rakan,Jinx,Taliyah,Irelia",(Blue Team)
"Yasuo,Kai'Sa,Rakan,Rek'Sai,Rumble",http://www.op.gg/summoner/matches/ajax/detail/gameId=3318689065&summonerId=57541180&gameTime=1535092820,(Red Team),"Camille,Jayce,Gragas,Irelia,Kennen",(Blue Team)
"Shen,Ezreal,Urgot,Xin Zhao,Talon",http://www.op.gg/summoner/matches/ajax/detail/gameId=3318968286&summonerId=57541180&gameTime=1535108270,(Red Team),"Ryze,Trundle,Akali,Jhin,Tahm Kench",(Blue Team)
"Gangplank,Taliyah,LeBlanc,Twitch,Lulu",http://www.op.gg/summoner/matches/ajax/detail/gameId=3365476789&summonerId=54692988&gameTime=1538391094,(Blue Team),"Rumble,Gragas,Aatrox,Irelia,Pyke",(Red Team)
"Aatrox,Lee Sin,Syndra,Tristana,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3365446332&summonerId=54692988&gameTime=1538387237,(Blue Team),"Urgot,Graves,LeBlanc,Lucian,Soraka",(Red Team)
"Gragas,LeBlanc,Urgot,Lee Sin,Vayne",http://www.op.gg/summoner/matches/ajax/detail/gameId=3365403781&summonerId=54692988&gameTime=1538385472,(Blue Team),"Kai'Sa,Pyke,Aatrox,Nidalee,Irelia",(Red Team)
"Fiora,Gragas,Irelia,Pyke,Varus",http://www.op.gg/summoner/matches/ajax/detail/gameId=3334015315&summonerId=41913808&gameTime=1536250972,(Blue Team),"Quinn,Taliyah,Aatrox,Lucian,Alistar",(Red Team)
"Darius,Lee Sin,Katarina,Tristana,Thresh",http://www.op.gg/summoner/matches/ajax/detail/gameId=3365377961&summonerId=54692988&gameTime=1538383786,(Blue Team),"Kennen,Gragas,Ryze,Vayne,Janna",(Red Team)
"Aatrox,Olaf,Viktor,Ezreal,Tahm Kench",http://www.op.gg/summoner/matches/ajax/detail/gameId=3319331308&summonerId=57541180&gameTime=1535112618,(Red Team),"Sion,Camille,LeBlanc,Vayne,Morgana",(Blue Team)
"Graves,Irelia,Thresh,Lucian,Kennen",http://www.op.gg/summoner/matches/ajax/detail/gameId=3365350883&summonerId=54692988&gameTime=1538381096,(Red Team),"Kai'Sa,Alistar,Camille,Lee Sin,Malphite",(Blue Team)
"Kai'Sa,Jayce,Yasuo,Gragas,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3365514393&summonerId=54692988&gameTime=1538393888,(Red Team),"Irelia,Lucian,Taliyah,Shen,Jarvan IV",(Blue Team)
"Sion,Trundle,Syndra,Ezreal,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3333260109&summonerId=41913808&gameTime=1536218002,(Blue Team),"Camille,Gragas,Jayce,Jinx,Thresh",(Red Team)
"Master Yi,Blitzcrank,Gnar,Xerath,Vel'Koz",http://www.op.gg/summoner/matches/ajax/detail/gameId=3363606660&summonerId=54692988&gameTime=1538241064,(Blue Team),"Nasus,Fizz,Ivern,Lux,Ekko",(Red Team)
"Ornn,Kindred,Swain,Lucian,Braum",http://www.op.gg/summoner/matches/ajax/detail/gameId=3365216273&summonerId=54692988&gameTime=1538367724,(Blue Team),"Fiora,Nidalee,Irelia,Xayah,Rakan",(Red Team)
"Evelynn,Zed,Lee Sin,Twisted Fate,Soraka",http://www.op.gg/summoner/matches/ajax/detail/gameId=3363592582&summonerId=54692988&gameTime=1538239189,(Blue Team),"Blitzcrank,Swain,Darius,Syndra,Hecarim",(Red Team)
"Aatrox,Kayn,LeBlanc,Lucian,Thresh",http://www.op.gg/summoner/matches/ajax/detail/gameId=3365223461&summonerId=54692988&gameTime=1538366256,(Blue Team),"Zoe,Nidalee,Urgot,Varus,Nautilus",(Red Team)
"Sion,Xin Zhao,Irelia,Ezreal,Tahm Kench",http://www.op.gg/summoner/matches/ajax/detail/gameId=3336370629&summonerId=54692988&gameTime=1536431184,(Blue Team),"Rengar,Kindred,LeBlanc,Xayah,Rakan",(Red Team)
"Lee Sin,Kassadin,Pyke,Swain,Aatrox",http://www.op.gg/summoner/matches/ajax/detail/gameId=3334083424&summonerId=54692988&gameTime=1536254953,(Red Team),"LeBlanc,Twitch,Gragas,Xin Zhao,Irelia",(Blue Team)
"Aatrox,Gragas,Irelia,Lucian,Bard",http://www.op.gg/summoner/matches/ajax/detail/gameId=3334019895&summonerId=54692988&gameTime=1536253531,(Blue Team),"Fiora,Lee Sin,Ryze,Varus,Nautilus",(Red Team)
"Kennen,Kindred,LeBlanc,Kai'Sa,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3334055847&summonerId=54692988&gameTime=1536257702,(Red Team),"Jax,Taliyah,Syndra,Twitch,Alistar",(Blue Team)
"Gangplank,Taliyah,Irelia,Kalista,Thresh",http://www.op.gg/summoner/matches/ajax/detail/gameId=3365490779&summonerId=54692988&gameTime=1538388873,(Blue Team),"Sion,Graves,Orianna,Tristana,Gragas",(Red Team)
"Warwick,Yasuo,Nunu & Willump,Olaf,Akali",http://www.op.gg/summoner/matches/ajax/detail/gameId=3325881234&summonerId=54692988&gameTime=1535622043,(Blue Team),"Kai'Sa,Nidalee,Gragas,Aatrox,Mordekaiser",(Red Team)
"Rakan,Rengar,Vladimir,Miss Fortune,Camille",http://www.op.gg/summoner/matches/ajax/detail/gameId=3318663101&summonerId=57541180&gameTime=1535087526,(Red Team),"Alistar,Evelynn,Malphite,Kai'Sa,Zoe",(Blue Team)
"Gragas,Fiora,Yasuo,Varus,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3336246202&summonerId=54692988&gameTime=1536428975,(Blue Team),"Tahm Kench,Lee Sin,LeBlanc,Aatrox,Ashe",(Red Team)
"Irelia,Brand,Nunu & Willump,Vel'Koz,Sivir",http://www.op.gg/summoner/matches/ajax/detail/gameId=3363643308&summonerId=54692988&gameTime=1538242427,(Red Team),"Akali,Morgana,Viktor,Miss Fortune,Twisted Fate",(Blue Team)
"Tristana,LeBlanc,Lee Sin,Nautilus,Aatrox",http://www.op.gg/summoner/matches/ajax/detail/gameId=3332171391&summonerId=54692988&gameTime=1536085107,(Red Team),"Ryze,Tahm Kench,Urgot,Zac,Ezreal",(Blue Team)
"Lee Sin,Yasuo,Shen,Aatrox,LeBlanc",http://www.op.gg/summoner/matches/ajax/detail/gameId=3318454089&summonerId=57541180&gameTime=1535047729,(Blue Team),"Gragas,Zed,Ryze,Sivir,Graves",(Red Team)
"Syndra,Graves,Xayah,Malphite,Braum",http://www.op.gg/summoner/matches/ajax/detail/gameId=3332183373&summonerId=54692988&gameTime=1536087040,(Blue Team),"Ezreal,Irelia,Rumble,Taliyah,Gragas",(Red Team)
"Ezreal,Urgot,Rakan,Zoe,Camille",http://www.op.gg/summoner/matches/ajax/detail/gameId=3318407424&summonerId=57541180&gameTime=1535043893,(Red Team),"Alistar,Varus,Gragas,Irelia,Jayce",(Blue Team)
"Camille,Lucian,Shen,LeBlanc,Gangplank",http://www.op.gg/summoner/matches/ajax/detail/gameId=3318232224&summonerId=57541180&gameTime=1535031645,(Blue Team),"Irelia,Gragas,Aatrox,Morgana,Yasuo",(Red Team)
"Twitch,Lux,Vladimir,Kha'Zix,Sivir",http://www.op.gg/summoner/matches/ajax/detail/gameId=3318109866&summonerId=57541180&gameTime=1535025290,(Red Team),"Rakan,Irelia,Heimerdinger,Shaco,Quinn",(Blue Team)
"Heimerdinger,Camille,Varus,Nautilus,Jayce",http://www.op.gg/summoner/matches/ajax/detail/gameId=3318066330&summonerId=57541180&gameTime=1535021200,(Blue Team),"Tryndamere,Evelynn,Cassiopeia,Shaco,Kalista",(Red Team)
"Darius,Trundle,Fizz,Caitlyn,Morgana",http://www.op.gg/summoner/matches/ajax/detail/gameId=3318111520&summonerId=57541180&gameTime=1535024154,(Red Team),"Malphite,Gragas,Karma,Kai'Sa,Rakan",(Blue Team)
"Shen,Kai'Sa,Singed,Kindred,Galio",http://www.op.gg/summoner/matches/ajax/detail/gameId=3317549592&summonerId=57541180&gameTime=1535010184,(Blue Team),"Nocturne,Zoe,Gragas,Graves,Vladimir",(Red Team)
"Ryze,Xin Zhao,Katarina,Lucian,Morgana",http://www.op.gg/summoner/matches/ajax/detail/gameId=3318166734&summonerId=57541180&gameTime=1535028694,(Blue Team),"Swain,Sejuani,Yasuo,Orianna,Fiddlesticks",(Red Team)
"Gnar,Kai'Sa,Kassadin,Shen,Rek'Sai",http://www.op.gg/summoner/matches/ajax/detail/gameId=3317507102&summonerId=57541180&gameTime=1535005743,(Blue Team),"Nidalee,Camille,Ezreal,Soraka,LeBlanc",(Red Team)
"Azir,Nunu & Willump,Camille,Kled,Aatrox",http://www.op.gg/summoner/matches/ajax/detail/gameId=3318134195&summonerId=57541180&gameTime=1535026258,(Red Team),"Galio,Ashe,Shaco,Yasuo,Jhin",(Blue Team)
"Urgot,Jayce,Gragas,Camille,Ezreal",http://www.op.gg/summoner/matches/ajax/detail/gameId=3317293657&summonerId=57541180&gameTime=1534961520,(Red Team),"Yasuo,Olaf,Alistar,Ornn,Ryze",(Blue Team)
"Darius,Ryze,Tahm Kench,Graves,Akali",http://www.op.gg/summoner/matches/ajax/detail/gameId=3317551234&summonerId=57541180&gameTime=1535008296,(Red Team),"Olaf,Fiora,Shen,LeBlanc,Ezreal",(Blue Team)
"Kai'Sa,Gragas,Yasuo,Braum,Quinn",http://www.op.gg/summoner/matches/ajax/detail/gameId=3317449371&summonerId=57541180&gameTime=1535002008,(Red Team),"Camille,Shen,Vayne,Gnar,Ryze",(Blue Team)
"Ryze,Kayn,Galio,Yasuo,Nautilus",http://www.op.gg/summoner/matches/ajax/detail/gameId=3317445964&summonerId=57541180&gameTime=1535000344,(Blue Team),"Jayce,Kha'Zix,Azir,Kai'Sa,Leona",(Red Team)
"Aatrox,Ryze,Kindred,Pyke,Syndra",http://www.op.gg/summoner/matches/ajax/detail/gameId=3317284963&summonerId=57541180&gameTime=1534956670,(Red Team),"LeBlanc,Fiora,Gragas,Kai'Sa,Graves",(Blue Team)
"Yasuo,Camille,Nidalee,Singed,Gragas",http://www.op.gg/summoner/matches/ajax/detail/gameId=3318225318&summonerId=57541180&gameTime=1535030273,(Red Team),"Irelia,Taliyah,Pyke,Aatrox,Rumble",(Blue Team)
"Renekton,Camille,Talon,Twitch,Tahm Kench",http://www.op.gg/summoner/matches/ajax/detail/gameId=3317521775&summonerId=57541180&gameTime=1535004030,(Blue Team),"Jax,Lee Sin,Syndra,Miss Fortune,Shen",(Red Team)
"Jax,Nocturne,Jayce,Kai'Sa,Morgana",http://www.op.gg/summoner/matches/ajax/detail/gameId=3318236972&summonerId=57541180&gameTime=1535033629,(Blue Team),"Gragas,Kindred,Katarina,Varus,Tahm Kench",(Red Team)
"Kog'Maw,Graves,Darius,Lulu,Anivia",http://www.op.gg/summoner/matches/ajax/detail/gameId=3332927766&summonerId=41913808&gameTime=1536157298,(Red Team),"Maokai,Jayce,Ezreal,Nidalee,Nami",(Blue Team)
"Ryze,Camille,Vel'Koz,Lucian,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3333073657&summonerId=41913808&gameTime=1536170061,(Blue Team),"Aatrox,Kindred,Orianna,Kai'Sa,Rakan",(Red Team)
"Jayce,Taliyah,Xerath,Xayah,Fiddlesticks",http://www.op.gg/summoner/matches/ajax/detail/gameId=3332898386&summonerId=41913808&gameTime=1536155270,(Blue Team),"Poppy,Gragas,Vel'Koz,Kai'Sa,Rakan",(Red Team)
"Jax,Gragas,Irelia,Kalista,Yasuo",http://www.op.gg/summoner/matches/ajax/detail/gameId=3332815487&summonerId=41913808&gameTime=1536152058,(Blue Team),"Aatrox,Kindred,Ryze,Kai'Sa,Rakan",(Red Team)
"Kled,Gragas,Yasuo,Ezreal,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3332710815&summonerId=41913808&gameTime=1536144561,(Blue Team),"Poppy,Nidalee,Vladimir,Lucian,Shen",(Red Team)
"Ryze,Lee Sin,Kassadin,Varus,Zyra",http://www.op.gg/summoner/matches/ajax/detail/gameId=3332717973&summonerId=41913808&gameTime=1536147853,(Red Team),"Urgot,Gragas,Viktor,Ezreal,Pyke",(Blue Team)
"Irelia,Lee Sin,Zoe,Kai'Sa,Tahm Kench",http://www.op.gg/summoner/matches/ajax/detail/gameId=3317287888&summonerId=57541180&gameTime=1534958384,(Red Team),"Jayce,Kindred,Gragas,Cho'Gath,Morgana",(Blue Team)
"Varus,Shen,Aatrox,Taliyah,Jayce",http://www.op.gg/summoner/matches/ajax/detail/gameId=3332603311&summonerId=41913808&gameTime=1536138340,(Blue Team),"Irelia,Yasuo,Ryze,Olaf,Morgana",(Red Team)
"Rakan,Gragas,Urgot,Yasuo,Xayah",http://www.op.gg/summoner/matches/ajax/detail/gameId=3332664913&summonerId=41913808&gameTime=1536142661,(Blue Team),"Evelynn,Ashe,Leona,LeBlanc,Ryze",(Red Team)
"Gragas,Graves,Aatrox,Jinx,Braum",http://www.op.gg/summoner/matches/ajax/detail/gameId=3332067862&summonerId=41913808&gameTime=1536082666,(Blue Team),"Urgot,Kindred,Ryze,Ezreal,Alistar",(Red Team)
