url,two,one,oneTeam,result,twoTeam
http://www.op.gg/summoner/matches/ajax/detail/gameId=3370007928&summonerId=74750546&gameTime=1538728235,(Blue Team),(Red Team),"Yasuo,Rakan,Aatrox,Ryze,Gragas",Defeat,"Ekko,Quinn,Kai'Sa,Morgana,Camille"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3369675957&summonerId=74750546&gameTime=1538676256,(Blue Team),(Red Team),"Gragas,Xayah,Kai'Sa,Kayn,Cho'Gath",Victory,"Darius,Tristana,Vel'Koz,Corki,Jhin"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3369833875&summonerId=74750546&gameTime=1538714463,(Blue Team),(Red Team),"Irelia,Nidalee,Pyke,Lissandra,Yasuo",Defeat,"Jax,Camille,Kai'Sa,Braum,LeBlanc"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3370630736&summonerId=74750546&gameTime=1538745073,(Blue Team),(Red Team),"Sivir,Gragas,Aatrox,Yasuo,Alistar",Defeat,"Irelia,Pyke,Ezreal,Nidalee,Lissandra"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3369672661&summonerId=74750546&gameTime=1538674491,(Blue Team),(Red Team),"Jarvan IV,Gragas,Kled,Xayah,Thresh",Victory,"Sion,Taliyah,Aatrox,Yasuo,Poppy"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3370398058&summonerId=74750546&gameTime=1538737005,(Blue Team),(Red Team),"Lee Sin,Vayne,Gragas,Urgot,Aatrox",Defeat,"LeBlanc,Thresh,Graves,Ornn,Kai'Sa"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3370219648&summonerId=74750546&gameTime=1538731480,(Red Team),(Blue Team),"Vladimir,Gragas,Xin Zhao,Aatrox,Tristana",Victory,"Kai'Sa,Trundle,Rakan,Urgot,Fiora"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3369641408&summonerId=74750546&gameTime=1538669470,(Blue Team),(Red Team),"Tristana,Lee Sin,Zed,Karma,Jarvan IV",Defeat,"Aatrox,Taliyah,Kai'Sa,Blitzcrank,Talon"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3369556414&summonerId=74750546&gameTime=1538667468,(Blue Team),(Red Team),"LeBlanc,Gragas,Aatrox,Blitzcrank,Xayah",Victory,"Jax,Lee Sin,Kassadin,Kai'Sa,Thresh"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3369551184&summonerId=74750546&gameTime=1538665591,(Blue Team),(Red Team),"Kai'Sa,Gragas,Irelia,Camille,Aatrox",Defeat,"Ekko,Darius,Taliyah,Xayah,Rakan"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3368469651&summonerId=74750546&gameTime=1538587122,(Blue Team),(Red Team),"Singed,Camille,Zilean,Kai'Sa,Alistar",Defeat,"Poppy,Taliyah,Zoe,Lucian,Rakan"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3369484169&summonerId=74750546&gameTime=1538660874,(Red Team),(Blue Team),"Vayne,Tahm Kench,Vel'Koz,Taliyah,Camille",Victory,"Xin Zhao,Urgot,Ezreal,Poppy,Kassadin"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3369449035&summonerId=56951349&gameTime=1538660081,(Blue Team),(Red Team),"Kai'Sa,Pyke,Katarina,Singed,Lee Sin",Victory,"Vladimir,Akali,Draven,Thresh,Udyr"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3368374174&summonerId=74750546&gameTime=1538577485,(Blue Team),(Red Team),"Sion,Skarner,Yasuo,Xayah,Rakan",Victory,"Urgot,Xin Zhao,LeBlanc,Kai'Sa,Thresh"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3368403159&summonerId=74750546&gameTime=1538579859,(Red Team),(Blue Team),"Darius,Twisted Fate,Tristana,Olaf,Pyke",Defeat,"Kai'Sa,Gragas,Gangplank,Jax,Tahm Kench"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3368455551&summonerId=74750546&gameTime=1538584693,(Red Team),(Blue Team),"Twitch,Thresh,Lee Sin,Renekton,Zoe",Victory,"Ekko,Alistar,Olaf,Kai'Sa,Aatrox"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3309535182&summonerId=64250795&gameTime=1534355369,(Blue Team),(Red Team),"Jayce,Gragas,Galio,Cho'Gath,Alistar",Defeat,"Quinn,Lee Sin,Akali,Kai'Sa,Nautilus"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3368389715&summonerId=74750546&gameTime=1538582095,(Blue Team),(Red Team),"Rumble,Lee Sin,Irelia,Yasuo,Gragas",Victory,"Gangplank,Camille,Veigar,Xayah,Rakan"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3309471375&summonerId=64250795&gameTime=1534347827,(Blue Team),(Red Team),"Kindred,Shen,Nasus,Kai'Sa,Swain",Victory,"Gragas,Irelia,Lee Sin,Singed,Ezreal"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3309502033&summonerId=64250795&gameTime=1534353854,(Red Team),(Blue Team),"Akali,Kindred,LeBlanc,Kai'Sa,Alistar",Defeat,"Cho'Gath,Olaf,Kassadin,Varus,Pyke"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3369619200&summonerId=74750546&gameTime=1538672553,(Red Team),(Blue Team),"Ornn,Evelynn,Twisted Fate,Tristana,Thresh",Victory,"Urgot,Gragas,Yasuo,Kai'Sa,Shen"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3309484407&summonerId=64250795&gameTime=1534351165,(Red Team),(Blue Team),"Tahm Kench,Kindred,Dr. Mundo,Jhin,LeBlanc",Defeat,"Leona,Urgot,Sion,Gragas,Varus"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3308262108&summonerId=64250795&gameTime=1534269600,(Blue Team),(Red Team),"Yasuo,Lee Sin,Akali,Fiora,Pyke",Defeat,"Vladimir,Zed,Zac,Vel'Koz,Caitlyn"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3308256352&summonerId=64250795&gameTime=1534266938,(Blue Team),(Red Team),"Gragas,Gangplank,Irelia,Soraka,Aatrox",Defeat,"Rakan,Jayce,Wukong,Swain,Miss Fortune"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3308252685&summonerId=64250795&gameTime=1534265008,(Red Team),(Blue Team),"Kog'Maw,Akali,Camille,Lulu,Yasuo",Defeat,"Riven,Zac,Thresh,Zoe,Jhin"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3307818526&summonerId=64250795&gameTime=1534243829,(Red Team),(Blue Team),"Jayce,Morgana,Kindred,LeBlanc,Ezreal",Defeat,"Zoe,Camille,Kai'Sa,Pyke,Gnar"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3307947648&summonerId=64250795&gameTime=1534250210,(Blue Team),(Red Team),"Camille,Kindred,Orianna,Miss Fortune,Tahm Kench",Defeat,"Jayce,Gragas,Irelia,Varus,Pyke"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3307852943&summonerId=64250795&gameTime=1534242169,(Red Team),(Blue Team),"Vladimir,Kindred,Jayce,Jhin,Morgana",Defeat,"Ryze,Gragas,Swain,Xayah,Rakan"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3307364974&summonerId=64250795&gameTime=1534227474,(Blue Team),(Red Team),"Quinn,Gragas,Yasuo,Ezreal,Pyke",Defeat,"Ryze,Rengar,Zoe,Jhin,Tahm Kench"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3306861560&summonerId=64250795&gameTime=1534164288,(Red Team),(Blue Team),"Kindred,Kai'Sa,Rakan,Malphite,Lulu",Victory,"Poppy,Cho'Gath,Graves,Shen,Syndra"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3307120822&summonerId=64250795&gameTime=1534187485,(Red Team),(Blue Team),"Zoe,Kalista,Akali,Kindred,Malphite",Defeat,"Fiora,Jayce,Zed,Thresh,Jhin"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3307873773&summonerId=64250795&gameTime=1534246835,(Red Team),(Blue Team),"Quinn,Kindred,Akali,Kai'Sa,Pyke",Defeat,"Camille,Graves,LeBlanc,Ezreal,Alistar"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3307254487&summonerId=64250795&gameTime=1534217953,(Blue Team),(Red Team),"Jayce,Kindred,Corki,Rakan,Ezreal",Defeat,"Cho'Gath,Vladimir,Lulu,Camille,Tristana"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3306749105&summonerId=64250795&gameTime=1534161395,(Blue Team),(Red Team),"Quinn,Camille,Twisted Fate,Cho'Gath,Tahm Kench",Victory,"Aatrox,Rengar,Akali,Kai'Sa,Gragas"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3306753260&summonerId=64250795&gameTime=1534159517,(Blue Team),(Red Team),"Kled,Ezreal,Camille,Morgana,Gragas",Defeat,"Akali,Trundle,Kai'Sa,Shen,Darius"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3332183373&summonerId=54692988&gameTime=1536087040,(Blue Team),(Red Team),"Syndra,Graves,Xayah,Malphite,Braum",Victory,"Ezreal,Irelia,Rumble,Taliyah,Gragas"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3306815347&summonerId=64250795&gameTime=1534162998,(Blue Team),(Red Team),"Varus,Sejuani,Ekko,Alistar,Gragas",Victory,"Blitzcrank,Yasuo,Camille,Gangplank,Cho'Gath"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3332171391&summonerId=54692988&gameTime=1536085107,(Red Team),(Blue Team),"Tristana,LeBlanc,Lee Sin,Nautilus,Aatrox",Defeat,"Ryze,Tahm Kench,Urgot,Zac,Ezreal"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3325810310&summonerId=54692988&gameTime=1535618046,(Blue Team),(Red Team),"Syndra,Alistar,Yasuo,Ryze,Graves",Defeat,"Sivir,Gangplank,Tahm Kench,Akali,Lee Sin"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3325854415&summonerId=54692988&gameTime=1535619436,(Red Team),(Blue Team),"Varus,LeBlanc,Gragas,Jayce,Kindred",Defeat,"Sivir,Kassadin,Lee Sin,Pyke,Ryze"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3324709049&summonerId=54692988&gameTime=1535522241,(Blue Team),(Red Team),"Kai'Sa,Vladimir,Gragas,Taliyah,Aatrox",Victory,"Akali,Darius,Kindred,Varus,Rakan"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3325881234&summonerId=54692988&gameTime=1535622043,(Blue Team),(Red Team),"Warwick,Yasuo,Nunu & Willump,Olaf,Akali",Victory,"Kai'Sa,Nidalee,Gragas,Aatrox,Mordekaiser"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3307738440&summonerId=64250795&gameTime=1534240205,(Red Team),(Blue Team),"Alistar,Ezreal,Irelia,Camille,Vladimir",Defeat,"Aurelion Sol,Kai'Sa,Tahm Kench,Gangplank,Graves"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3316666390&summonerId=54692988&gameTime=1534914205,(Blue Team),(Red Team),"Riven,Soraka,Camille,Varus,Yasuo",Defeat,"Morgana,Singed,Taric,Miss Fortune,Master Yi"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3322807533&summonerId=54692988&gameTime=1535368140,(Blue Team),(Red Team),"Syndra,Pyke,Aatrox,Olaf,Ashe",Defeat,"Pantheon,Taliyah,Gragas,Varus,Jayce"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3316369128&summonerId=54692988&gameTime=1534908680,(Red Team),(Blue Team),"Renekton,Gragas,Ryze,Kai'Sa,Morgana",Victory,"Gangplank,Camille,Aurelion Sol,Jinx,Leona"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3316174457&summonerId=54692988&gameTime=1534868010,(Blue Team),(Red Team),"Camille,Lee Sin,Lissandra,Kai'Sa,Gragas",Defeat,"Cho'Gath,Kindred,LeBlanc,Aatrox,Shen"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3316652180&summonerId=54692988&gameTime=1534911891,(Blue Team),(Red Team),"Jayce,Kindred,Veigar,Kai'Sa,Pyke",Defeat,"Gangplank,Sejuani,Akali,Varus,Morgana"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3316150410&summonerId=54692988&gameTime=1534865223,(Red Team),(Blue Team),"Akali,Shen,Kindred,Jhin,Ryze",Defeat,"LeBlanc,Gangplank,Sivir,Tahm Kench,Taliyah"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3316198641&summonerId=54692988&gameTime=1534870804,(Red Team),(Blue Team),"Quinn,Kindred,LeBlanc,Varus,Rakan",Victory,"Gnar,Gragas,Vladimir,Ezreal,Shen"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3316664817&summonerId=54692988&gameTime=1534913012,(Red Team),(Blue Team),"Darius,Yasuo,Ornn,Cassiopeia,Karthus",Defeat,"Twitch,Sion,Kog'Maw,Jhin,Yasuo"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3309694249&summonerId=54692988&gameTime=1534393303,(Red Team),(Blue Team),"Akali,Nocturne,Katarina,Jhin,Shen",Victory,"Gangplank,Lee Sin,Taliyah,Lucian,Braum"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3316224655&summonerId=54692988&gameTime=1534874173,(Blue Team),(Red Team),"Urgot,Katarina,Ezreal,Alistar,Lee Sin",Defeat,"Ryze,Shen,Akali,Varus,Nidalee"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3309472328&summonerId=54692988&gameTime=1534348805,(Blue Team),(Red Team),"Jayce,Nidalee,Cho'Gath,Xayah,Rakan",Victory,"Kai'Sa,Gragas,Yasuo,Pyke,Aatrox"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3309407499&summonerId=54692988&gameTime=1534346667,(Blue Team),(Red Team),"Jayce,Xin Zhao,Katarina,Kai'Sa,Gragas",Defeat,"Ryze,Trundle,Irelia,Jinx,Alistar"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3366898792&summonerId=56951349&gameTime=1538494189,(Blue Team),(Red Team),"Irelia,Gangplank,Viktor,Shaco,Orianna",Defeat,"Morgana,Kayn,LeBlanc,Caitlyn,Swain"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3287327359&summonerId=54692988&gameTime=1532783126,(Red Team),(Blue Team),"Rakan,Gragas,Xayah,Varus,Taliyah",Victory,"Gangplank,Nidalee,Alistar,Irelia,Ashe"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3306715279&summonerId=64250795&gameTime=1534157683,(Red Team),(Blue Team),"Renekton,Zac,Talon,Kai'Sa,Alistar",Defeat,"Gnar,Taliyah,Zoe,Varus,Tahm Kench"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3366930081&summonerId=56951349&gameTime=1538492898,(Blue Team),(Red Team),"Rakan,Jax,Rengar,Corki,Zilean",Defeat,"Lux,Gnar,Nidalee,Ashe,Anivia"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3366870317&summonerId=56951349&gameTime=1538490440,(Blue Team),(Red Team),"Camille,Braum,Xayah,Warwick,Orianna",Defeat,"Galio,Malzahar,Yasuo,Twitch,Elise"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3366867064&summonerId=56951349&gameTime=1538491326,(Red Team),(Blue Team),"Kennen,Ivern,Yasuo,Urgot,Rek'Sai",Victory,"Kalista,Zilean,Heimerdinger,Katarina,Trundle"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3365131564&summonerId=56951349&gameTime=1538332497,(Blue Team),(Red Team),"Teemo,Pyke,Nami,Lee Sin,Kai'Sa",Defeat,"Rammus,Teemo,Thresh,Zed,Yasuo"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3287496786&summonerId=54692988&gameTime=1532785749,(Red Team),(Blue Team),"Zoe,Gragas,Kindred,Malphite,Swain",Victory,"Jayce,Gangplank,Braum,Nidalee,Ezreal"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3365142510&summonerId=56951349&gameTime=1538334350,(Blue Team),(Red Team),"Lulu,Kai'Sa,Urgot,Kindred,Ahri",Defeat,"Fiddlesticks,Janna,Poppy,Irelia,Yasuo"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3366528865&summonerId=56951349&gameTime=1538475623,(Blue Team),(Red Team),"Blitzcrank,Lucian,Lee Sin,Irelia,Fiora",Victory,"Urgot,Vayne,Rakan,Kayn,Riven"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3365056641&summonerId=56951349&gameTime=1538328595,(Red Team),(Blue Team),"Teemo,Akali,Miss Fortune,Sona,Nidalee",Defeat,"Gnar,Lee Sin,Xayah,Vel'Koz,Kayle"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3364965636&summonerId=56951349&gameTime=1538319761,(Red Team),(Blue Team),"Galio,Katarina,Cho'Gath,Akali,Lux",Defeat,"Annie,Sejuani,Vi,Zilean,Vladimir"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3364856828&summonerId=56951349&gameTime=1538315187,(Blue Team),(Red Team),"Urgot,Gragas,Yasuo,Caitlyn,Morgana",Defeat,"Jayce,Lee Sin,Zoe,Kai'Sa,Rakan"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3365079324&summonerId=56951349&gameTime=1538331149,(Blue Team),(Red Team),"Sejuani,Cho'Gath,Nami,Riven,Sivir",Defeat,"Fiddlesticks,Jinx,Gragas,LeBlanc,Aatrox"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3364943051&summonerId=56951349&gameTime=1538316893,(Blue Team),(Red Team),"Rumble,Taliyah,Irelia,Lucian,Alistar",Defeat,"Akali,Nidalee,Aatrox,Ezreal,Soraka"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3364839540&summonerId=56951349&gameTime=1538313318,(Blue Team),(Red Team),"Urgot,Gragas,LeBlanc,Thresh,Draven",Defeat,"Pyke,Aatrox,Zoe,Graves,Lucian"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3363748335&summonerId=56951349&gameTime=1538262932,(Blue Team),(Red Team),"Kai'Sa,Graves,Jarvan IV,Kayn,Bard",Defeat,"Alistar,Jhin,Gragas,Yasuo,Irelia"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3365042021&summonerId=56951349&gameTime=1538321965,(Red Team),(Blue Team),"Ivern,Urgot,Quinn,Irelia,Orianna",Victory,"Gangplank,Shaco,Fizz,Karthus,Garen"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3363790777&summonerId=56951349&gameTime=1538266021,(Blue Team),(Red Team),"Kassadin,Gangplank,Lulu,Kayn,Jhin",Defeat,"Kassadin,Caitlyn,Alistar,Xin Zhao,Garen"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3363626365&summonerId=56951349&gameTime=1538244399,(Blue Team),(Red Team),"Singed,Pyke,Rengar,Caitlyn,Morgana",Victory,"Kayn,Pyke,Lucian,Lulu,Kassadin"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3361970283&summonerId=56951349&gameTime=1538148137,(Blue Team),(Red Team),"Akali,Darius,Alistar,Twisted Fate,Rengar",Defeat,"Syndra,Kha'Zix,Tristana,Jayce,Wukong"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3368265791&summonerId=74750546&gameTime=1538572876,(Red Team),(Blue Team),"Camille,Urgot,Lucian,Kassadin,Poppy",Victory,"Olaf,Alistar,Yasuo,Jayce,Ryze"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3363597114&summonerId=56951349&gameTime=1538240383,(Blue Team),(Red Team),"Sion,Shen,Jhin,Tahm Kench,Kai'Sa",Defeat,"Xayah,Rakan,Irelia,Lux,Hecarim"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3368175057&summonerId=74750546&gameTime=1538568148,(Red Team),(Blue Team),"Fiora,Taliyah,Ekko,Lucian,Alistar",Defeat,"Sion,Kindred,Irelia,Ezreal,Pyke"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3363631705&summonerId=56951349&gameTime=1538241733,(Blue Team),(Red Team),"Vladimir,Jhin,Gnar,Alistar,Volibear",Victory,"Lucian,Kassadin,Camille,Thresh,Xin Zhao"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3368076933&summonerId=74750546&gameTime=1538563467,(Red Team),(Blue Team),"Camille,Pyke,Kai'Sa,Sejuani,Syndra",Victory,"Gangplank,Tahm Kench,Ryze,Twitch,Gragas"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3367793040&summonerId=74750546&gameTime=1538550320,(Red Team),(Blue Team),"Ryze,Lucian,Jayce,Gragas,Braum",Victory,"Kai'Sa,Rakan,Lissandra,Lee Sin,Ornn"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3368194771&summonerId=74750546&gameTime=1538570738,(Blue Team),(Red Team),"Jayce,Kayn,Galio,Yasuo,Alistar",Defeat,"Ryze,Xin Zhao,LeBlanc,Tristana,Pyke"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3367667191&summonerId=74750546&gameTime=1538544360,(Red Team),(Blue Team),"Kai'Sa,Sion,Camille,Aatrox,Shen",Defeat,"Jax,Lucian,Soraka,LeBlanc,Graves"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3368030220&summonerId=74750546&gameTime=1538561845,(Blue Team),(Red Team),"Yasuo,Gragas,Taliyah,Jayce,Malzahar",Victory,"LeBlanc,Irelia,Lee Sin,Lucian,Shen"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3368125486&summonerId=74750546&gameTime=1538566098,(Red Team),(Blue Team),"Jayce,Camille,Mordekaiser,Vayne,Rakan",Victory,"Malphite,Taliyah,Talon,Lucian,Poppy"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3367661484&summonerId=74750546&gameTime=1538542221,(Red Team),(Blue Team),"Yasuo,Aatrox,Alistar,Nidalee,Fizz",Victory,"Vladimir,Shen,LeBlanc,Ryze,Graves"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3366856176&summonerId=74750546&gameTime=1538492456,(Red Team),(Blue Team),"Aatrox,Taliyah,Fizz,Tristana,Gragas",Victory,"Jax,Lee Sin,Kassadin,Yasuo,Pyke"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3367045805&summonerId=74750546&gameTime=1538501920,(Blue Team),(Red Team),"Ashe,Malphite,Leona,Swain,Veigar",Defeat,"Jayce,Sion,Vel'Koz,Ryze,Nunu & Willump"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3367008945&summonerId=74750546&gameTime=1538500842,(Blue Team),(Red Team),"Gangplank,Graves,Lissandra,Vladimir,Rakan",Victory,"Sion,Taliyah,Ryze,Yasuo,Poppy"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3367743986&summonerId=74750546&gameTime=1538548217,(Red Team),(Blue Team),"Urgot,Kindred,Irelia,Kai'Sa,Gragas",Defeat,"Cho'Gath,Nidalee,Renekton,Xayah,Alistar"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3366806528&summonerId=74750546&gameTime=1538489739,(Red Team),(Blue Team),"Lee Sin,Miss Fortune,Thresh,Aatrox,Ekko",Defeat,"Syndra,Blitzcrank,Taliyah,Xayah,Jayce"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3366675012&summonerId=74750546&gameTime=1538482406,(Red Team),(Blue Team),"Yasuo,Alistar,Kha'Zix,Malzahar,Gangplank",Defeat,"Gragas,Taliyah,Nami,Cho'Gath,Aatrox"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3366539927&summonerId=74750546&gameTime=1538475589,(Blue Team),(Red Team),"Kai'Sa,Urgot,Tahm Kench,Kled,Nidalee",Victory,"Alistar,Aatrox,Taliyah,Cho'Gath,Fiora"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3366711628&summonerId=74750546&gameTime=1538484327,(Red Team),(Blue Team),"Kai'Sa,Graves,Renekton,Nami,Rumble",Defeat,"Lucian,Camille,Thresh,Malzahar,Vladimir"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3366586143&summonerId=74750546&gameTime=1538477468,(Red Team),(Blue Team),"Braum,Irelia,Camille,Taliyah,Kai'Sa",Victory,"Olaf,Orianna,Sion,Alistar,Akali"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3264076152&summonerId=66800151&gameTime=1530894576,(Red Team),(Blue Team),"Dr. Mundo,Graves,Taliyah,Lucian,Rumble",Defeat,"Riven,Nidalee,Yasuo,Karma,Pyke"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3366929753&summonerId=74750546&gameTime=1538495653,(Red Team),(Blue Team),"Jayce,Taliyah,Ryze,Yasuo,Gragas",Defeat,"Sion,Kha'Zix,Ekko,Jhin,Pyke"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3263949481&summonerId=66800151&gameTime=1530892380,(Red Team),(Blue Team),"Orianna,Lee Sin,Swain,Jayce,Rumble",Defeat,"Fiddlesticks,Talon,Lucian,Xin Zhao,Kennen"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3263904761&summonerId=66800151&gameTime=1530888804,(Blue Team),(Red Team),"Orianna,Lee Sin,Vladimir,Rakan,Camille",Defeat,"Kai'Sa,Shen,Nocturne,Aatrox,Dr. Mundo"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3263160247&summonerId=66800151&gameTime=1530848563,(Red Team),(Blue Team),"Galio,Zilean,Jayce,Camille,Gragas",Defeat,"Pyke,Yasuo,Fiora,Annie,Lee Sin"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3263972601&summonerId=66800151&gameTime=1530890485,(Red Team),(Blue Team),"Singed,Kindred,Malzahar,Darius,Alistar",Victory,"Fiora,Lee Sin,Zoe,Swain,Pyke"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3263780818&summonerId=66800151&gameTime=1530883148,(Red Team),(Blue Team),"Camille,Galio,Rakan,Yasuo,Irelia",Defeat,"Olaf,Zoe,Pyke,Swain,Darius"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3263144250&summonerId=66800151&gameTime=1530850498,(Blue Team),(Red Team),"Aatrox,Kha'Zix,Cassiopeia,Ezreal,Fiddlesticks",Victory,"Riven,Kindred,Vladimir,Swain,Blitzcrank"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3366770031&summonerId=74750546&gameTime=1538485778,(Blue Team),(Red Team),"Lucian,Kog'Maw,Lee Sin,Nami,LeBlanc",Victory,"Yasuo,Karthus,Viktor,Caitlyn,Garen"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3262729389&summonerId=66800151&gameTime=1530797738,(Red Team),(Blue Team),"LeBlanc,Ezreal,Shen,Irelia,Xin Zhao",Victory,"Swain,Yasuo,Kled,Fiddlesticks,Sejuani"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3263672828&summonerId=66800151&gameTime=1530879545,(Red Team),(Blue Team),"Aatrox,Shen,Singed,Camille,Swain",Victory,"Jayce,Nidalee,Pyke,Fiddlesticks,Jax"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3262977890&summonerId=66800151&gameTime=1530814794,(Blue Team),(Red Team),"Gnar,Taliyah,Viktor,Kai'Sa,Gragas",Defeat,"Jayce,Nidalee,Irelia,Rumble,Rakan"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3263710266&summonerId=66800151&gameTime=1530881643,(Blue Team),(Red Team),"Dr. Mundo,Taliyah,Jayce,Ezreal,Tahm Kench",Defeat,"Jax,Kindred,Zoe,Swain,Pyke"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3262950523&summonerId=66800151&gameTime=1530806579,(Red Team),(Blue Team),"Taliyah,Irelia,Draven,Fiddlesticks,Poppy",Defeat,"Ryze,Lucian,Urgot,Shen,Skarner"
